32 	 2.08e-05 2.83e-06 7.39e-06 3.48e-06 1.28e-05 nan 5.20e-06 2.13e-06 1.52e-05 1.02e-05 1.19e-05 nan 1.09e-05 nan 
64 	 5.71e-06 4.21e-07 5.59e-06 nan 5.07e-06 3.29e-07 6.26e-06 1.75e-06 5.53e-06 nan 5.12e-06 8.96e-07 4.94e-06 nan 
128 	 7.47e-06 1.16e-06 7.02e-06 nan 6.92e-06 nan 7.01e-06 nan 7.06e-06 6.46e-07 6.94e-06 4.40e-07 6.67e-06 nan 
256 	 7.83e-06 nan 7.54e-06 1.21e-07 7.32e-06 2.96e-07 7.63e-06 nan 7.47e-06 4.47e-07 7.40e-06 nan 7.14e-06 nan 
512 	 9.05e-06 nan 8.74e-06 nan 8.51e-06 3.11e-07 8.87e-06 8.52e-07 8.69e-06 7.53e-07 8.40e-06 nan 8.25e-06 4.64e-07 
1024 	 1.12e-05 9.81e-07 1.08e-05 2.70e-07 1.04e-05 4.52e-07 1.11e-05 4.94e-07 1.07e-05 nan 1.03e-05 5.32e-07 1.00e-05 nan 
2048 	 1.54e-05 nan 1.50e-05 nan 1.44e-05 nan 1.55e-05 1.21e-06 1.50e-05 nan 1.42e-05 1.03e-06 1.40e-05 nan 
